cn,sv,vi
史 臣 吳 士 連 曰 蘇 憲 誠 受 托 孤 之 寄 盡 忠 竭 誠 善 處 于 變 雖 震 撼 擊 撞 而 中 流 屹 乎 砥 柱 卒 使 上 安 下 順 不 愧 古 大 臣 之 風 .,"Sử thần Ngô Sĩ Liên viết: Tô Hiến Thành thụ thác cô chi kí, tận trung, kiệt thành thiện xử vu biến, tuy chấn hám kích chàng nhi trung lưu ngất hồ chỉ trụ tốt, sử thượng an hạ thuận, bất quý cổ đại thần chi phong.","Sử thần Ngô Sĩ Liên nói: Tô Hiến Thành nhân việc ký thác con côi, hết lòng trung thành, khéo xử trí khi biến cố, tuy bị gió lay sóng đập mà vẫn đứng vững như cột đá giữa dòng, khiến trên yêu dưới thuận, không thẹn với phong độ của đại thần đời xưa."
况 臨 終 之 際 爲 國 薦 賢 不 以 私 恩 太 后 不 用 其 言 李 氏 之 不 幸 也 .,"Huống lâm chung chi tế vị quốc tiến hiền, bất dĩ tư ân, thái hậu bất dụng kì ngôn, Lí thị chi bất hạnh dã.","Huống chi đến lúc sắp chết còn vì nước tiến cử người hiền, không vì ơn riêng, thái hậu không dùng lời nói của Hiến Thành là việc không may cho nhà Lý vậy."
詔 禁 鹹 鉄 噐 不 許 往 原 頭 貿 易 .,Chiếu cấm hàm diêm thiết khí bất hứa vãng nguyên đầu mậu dịch.,Xuống chiếu cấm không được đem mắm muối và đồ sắt lên bán đổi ở đầu nguồn.
庚 子 五 年 宋 淳 熙 七 年 .,Canh Tí ngũ niên [Tống Thuần Hi thất niên].,"Canh Tý, [Trinh Phù] năm thứ năm , (Tống Thuần Hy năm thứ bảy)."
春 定 王 侯 入 朝 例 .,"Xuân, định vương hầu nhập triều lệ.","Mùa xuân, định lệ các vương hầu vào chầu."
秋 八 月 大 .,"Thu bát nguyệt, đại.","Mùa thu, tháng tám, nước to."
水 .,Thủy.,Nước.
永 元 會 僊 二 殿 地 震 .,Vĩnh Nguyên Hội Tiên nhị điện địa chấn.,"Động đất ở hai điện Vĩnh Nguyên, Hội Tiên."
辛 丑 六 年 宋 淳 熙 八 年 .,Tân Sửu lục niên [Tống Thuần Hi bát niên].,"Tân Sửu, [Trinh Phù] năm thứ sáu , (Tống Thuần Hy năm thứ tám)."
春 正 月 故 太 子 龍 昶 率 家 属 奴 恣 行 盗 竊 謀 作 亂 .,Xuân chính nguyệt cố thái tử Long Xưởng suất gia thuộc nô lệ tứ hành đạo thiết dục mưu tác loạn.,"Mùa xuân, tháng giêng, thái tử cũ là Long Xưởng cầm đầu bọn gia thuộc nô lệ trộm cướp bừa bãi, muốn mưu làm loạn."
夏 四 月 熒 惑 入 南 斗 .,Hạ tứ nguyệt Huỳnh Hoặc nhập Nam Đẩu.,"Mùa hạ, tháng bốn, sao Huỳnh Hoặc [Chú giải] đi vào chòm Nam Đẩu."
大 饑 民 死 幾 半 .,Đại cơ dân tử kỷ bán.,"Đói to, dân chết gần một nửa."
壬 寅 七 年 宋 淳 熙 九 年 .,Nhâm Dần thất niên [Tống Thuần Hi cửu niên].,"Nhâm Dần, [Trinh Phù] năm thứ bảy , (Tống Thuần Hy năm thứ chín)."
春 正 月 詔 求 賢 良 .,Xuân chính nguyệt chiếu cầu hiền lương.,"Mùa xuân, tháng giêng, xuống chiếu cầu người hiền lương."
築 壇 拜 将 以 吳 履 信 爲 上 将 軍 将 水 步 軍 巡 捕 盗 刼 .,"Trúc đàn bái tướng, dĩ Ngô Lí Tín vi thượng tướng quân, tương thuỷ bộ quân tuần bổ đạo kiếp.","Đắp đàn phong tướng, lấy Ngô Lý Tín làm Thượng tướng quân, đem quân thuỷ bộ đi tuần bắt trộm cướp."
以 李 敬 脩 爲 帝 師 内 則 奉 是 經 幄 外 則 教 民 忠 孝 自 是 昭 靈 太 后 不 敢 萌 異 圖 .,"Dĩ Lí Kính Tu vi Đế sư, nội tắc phụng thị kinh ốc, ngoại tắc giáo dân trung hiếu, tự thị Chiêu Linh thái hậu bất cảm manh dị đồ.","Lấy Lý Kinh Tu làm Đế sư, trong thì hầu việc giảng sách, ngoài thì dạy dân trung hiếu, từ đấy Chiêu Linh thái hậu không dám manh tâm mưu khác nữa."
禁 天 下 不 得 著 黃 色 服 .,Cấm thiên hạ bất đắc trước hoàng sắc phục.,Cấm người trong nước không được mặc áo sắc vàng.
暹 羅 國 來 貢 .,Tiêm La quốc lai cống.,Nước Xiêm La sang cống.
癸 卯 八 年 宋 淳 熙 十 年 .,Quý Mão bát niên [Tống Thuần Hi thập niên].,"Quý Mão, [Trinh Phù] năm thứ tám , (Tống Thuần Hy năm thứ mười)."
春 正 月 以 吳 履 信 爲 督 将 伐 哀 牢 .,Xuân chính nguyệt dĩ Ngô Lí Tín vi đốc tướng phạt Ai Lao.,"Mùa xuân, tháng giêng, cho Ngô Lý Tín làm Đốc tướng đi đánh Ai Lao."
冬 十 一 月 壬 午 朔 日 食 .,"Đông thập nhất nguyệt, Nhâm Ngọ sóc, nhật thực.","Mùa đông, tháng mười một, ngày mồng một Nhâm Ngọ, nhật thực."
甲 辰 九 年 宋 淳 熙 十 一 年 .,Giáp Thìn cửu niên [Tống Thuần Hi thập nhất niên].,"Giáp Thìn, [Trinh Phù] năm thứ chín , (Tống Thuần Hy năm thứ mười một)."
春 三 月 占 城 來 貢 .,Xuân tam nguyệt Chiêm Thành lai cống.,"Mùa xuân, tháng ba, nước Chiêm Thành sang cống."
暹 羅 三 佛 齊 等 國 商 人 入 雲 屯 鎮 進 寶 物 乞 行 買 賣 .,Tiêm La Tam Phật Tề đẳng quốc thương nhân nhập Vân Đồn trấn tiến bảo vật khất hành mải mại.,Người buôn các nước Xiêm La và Tam Phật Tề vào trấn Vân Đồn dâng vật báu để xin buôn bán.
冬 十 月 思 等 叛 自 相 攻 擊 .,Đông thập nguyệt Tư Mông đẳng sách phản tự tương công kích.,"Mùa đông, tháng mười, các sách Tư Mông v. v... làm phản, đánh lẫn nhau."
乙 巳 十 年 宋 淳 熙 十 二 年 .,Ất Tị thập niên [Tống Thuần Hi thập nhị niên].,"Ất Tỵ, [Trinh Phù] năm thứ mười , (Tống Thuần Hy năm thứ mười hai)."
春 正 月 試 天 下 士 人 自 十 五 歲 能 通 詩 書 者 侍 學 御 筵 取 裴 國 愾 鄧 嚴 等 三 十 人 其 餘 並 留 學 .,Xuân chính nguyệt thí thiên hạ sĩ nhân tự thập ngũ tuế năng thông thi thư giả thị học ngự diên thủ Bùi Quốc Khái Đặng Nghiêm đẳng tam thập nhân kì dư tịnh lưu học.,"Mùa xuân, tháng giêng, thi sĩ nhân trong nước, người nào từ mười năm tuổi mà thông thi thư thì được vào hầu học ở ngự điện. Lấy đỗ bọn Bùi Quốc Khái, Đặng Nghiêm ba mươi  người, còn thì đều ở lại học."
秋 七 月 命 建 康 王 龍 益 率 師 討 諸 蠻 平 之 .,"Thu thất nguyệt, mệnh Kiến Khang Vương Long Ích suất sư thảo sách chư Man, bình chi.","Mùa thu, tháng bảy, sai Kiến Khang Vương Long Ích đem quân đánh người Man ở sách Viêm, dẹp được."
丙 午 十 一 年 七 年 月 以 後 天 資 嘉 瑞 元 宋 淳 熙 十 三 年 .,Bính Ngọ thập nhất niên [Thất niên. nguyệt dĩ hậu thiên Tư Gia Thuỵ nguyên Tống Thuần Hi thập tam niên].,"Bính Ngọ, [Trinh Phù] năm thứ mười một , (Từ tháng bảy về sau là niên hiệu Thiên Tư Gia Thuỵ năm thứ một, Tống Thuần Hy năm thứ mười ba)."
春 正 月 宋 封 帝 爲 安 南 國 王 制 略 曰 即 樂 國 以 肇 封 既 從 世 襲 極 真 王 而 錫 命 何 待 次 陛 盖 異 禮 也 .,"Xuân chính nguyệt Tống phong đế vi An Nam Quốc Vương chế lược viết: ""Tức Lạc quốc dĩ triệu phong, ký tòng thế tập cực chân vương nhi tích mệnh, hà đãi thứ bệ, cái dị lễ dã.""","Mùa xuân, tháng giêng, nhà Tống phong vua làm An Nam Quốc Vương, chế thư đại khái nói: “Ngay bắt đầu đã phong cho tước ấp ở một nước yên vui, được theo lệ cha truyền con nối ban sắc mệnh cho được thực thụ tước vượng, cần gì phải đợi thăng dần theo thứ tự”. Đó là lễ đặc biệt."
三 月 譚 氏 爲 安 全 元 妃 妃 将 軍 時 奉 女 子 也 .,Tam nguyệt sách Đàm thị vi An Toàn nguyên phi [Phi tướng quân Thì Phụng nữ tử dã].,"Tháng ba, sách phong Đàm thị làm An Toàn nguyên phi (Phi là con gái của tướng quân [Đàm] Thì Phụng)."
秋 七 月 獲 白 象 賜 名 天 資 詔 改 元 天 資 嘉 瑞 元 年 .,Thu thất nguyệt hoạch bạch tượng tứ danh Thiên Tư Chiếu cải nguyên Thiên Tư Gia Thuỵ nguyên niên.,"Mùa thu, tháng bảy, bắt được voi trắng, đặt cho tên là Thiên Tư. Xuống chiếu đổi niên hiệu là Thiên Tư Gia Thuỵ năm thứ một."
遣 黎 槐 卿 如 宋 報 聘 .,Khiển Lê Hoè Khanh như Tống báo sính.,Sai Lê Hòe Khanh sang nhà Tống đáp lễ.
丁 未 天 資 嘉 瑞 元 年 宋 淳 熙 十 四 年 .,Đinh Mùi Thiên Tư Gia Thuỵ nguyên niên [Tống Thuần Hi thập tứ niên].,"Đinh Mùi, [Thiên Tư Gia Thuỵ] năm thứ hai , (Tống Thuần Hy năm thứ mười bốn)."
夏 四 月 雷 震 太 廟 .,"Hạ tứ nguyệt, lôi chấn thái miếu.","Mùa hạ, tháng bốn, sét đánh nhà Thái Miếu."
西 域 僧 來 .,Tây Vực tăng lai.,Có nhà sư Tây Vực đến.
詔 問 其 所 能 以 伏 虎 對 試 之 不 驗 .,Chiếu vấn kì sở năng dĩ năng phục hổ đối thí chi bất nghiệm.,"Vua xuống chiếu hỏi sư ấy có tài năng gì, trả lời là có tài phục được hổ. Bảo làm thử, không hiệu nghiệm."
戊 申 三 年 宋 淳 熙 十 五 年 夏 五 月 旱 .,Mậu Thân tam niên [Tống Thuần HI thập ngũ niên] Hạ ngũ nguyệt hạn.,"Mậu Thân, [Thiên Tư Gia Thuỵ] năm thứ ba , (Tống Thuần Hy năm thứ mười năm). Mùa hạ, tháng năm, hạn hán."
帝 親 幸 婆 法 雲 寺 .,Đế thân hạnh Duềnh Bà Pháp Vân tự.,Vua thân hành đến chùa Pháp Vân.
祈 雨 因 迎 法 雲 佛 僧 㱕 報 天 寺 今 朝 國 初 猶 乃 舊 俗 .,kì vũ nhân nghênh Pháp Vân phật tăng quy Báo Thiên tự [Kim triều quốc sơ do nãi cựu tục].,"Để cầu mưa, nhân việc rước tượng Phật Pháp Vân về chùa Báo Thiên. (Buổi đầu bản triều [Lê] vẫn còn theo tục cũ này)."
六 月 地 震 暴 風 .,Lục nguyệt địa chấn bạo phong.,"Tháng sáu, động đất, gió bão."
秋 七 月 甲 子 朔 日 食 .,"Thu thất nguyệt, Giáp Tí sóc nhật thực.","Mùa thu, tháng bảy, ngày mồng một Giáp Tý, nhật thực."
太 師 杜 安 頤 卒 以 太 傅 吳 履 信 輔 政 .,"Thái sư Đỗ An Di tốt, dĩ Thái phó Ngô Lí Tín phụ chính.","Thái sư Đỗ An Di chết, lấy Thái phó Ngô Lý Tín làm Phụ chính."
己 酉 四 年 宋 淳 熙 十 六 年 .,Kỉ Dậu tứ niên [Tống Thuần Hi thập lục niên].,"Kỷ Dậu, [Thiên Tư Gia Thuỵ] năm thứ bốn , (Tống Thuần Hy năm thứ mười sáu)."
春 二 月 辛 酉 朔 日 食 日 月 色 赤 如 血 .,"Xuân nhị nguyệt, Tân Dậu, sóc, nhật thực, nhật nguyệt sắc xích như huyết.","Mùa xuân, tháng hai, ngày mồng một Tân Dậu, nhật thực, mặt trời mặt trăng sắc đỏ như máu."
地 震 .,Địa chấn.,Động đất.
三 月 帝 遍 幸 江 山 凣 乘 輿 所 至 有 神 祗 者 皆 賜 封 號 立 廟 享 祀 .,"Tam nguyệt, đế biến hạnh giang sơn, phàm thừa dư sở chí hữu thần chi giả giai tứ phong hiệu, lập miếu hưởng tự.","Tháng ba, vua ngự đi khắp núi sông, phàm xe vua đến đâu mà có thần linh đều cho phong hiệu và lập miếu để thờ."
庚 戌 五 年 宋 光 宗 熙 元 年 .,Canh Tuất ngũ niên [Tống Quang Tông Hi nguyên niên].,"Canh Tuất, [Thiên Tư Gia Thuỵ] năm thứ năm , (Tống Thiệu Hy năm thứ một)."
紹 春 正 月 皇 太 后 杜 氏 崩 .,Thiệu Xuân chính nguyệt Hoàng thái hậu đỗ thị băng.,"Mùa xuân, tháng giêng, hoàng thái hậu họ Đỗ băng."
秋 七 月 太 傅 吳 履 信 卒 以 譚 以 爲 太 傅 .,"Thu thất nguyệt thái phó Ngô Lí Tín tốt, dĩ Đàm Dĩ Mông vi Thái Phó.","Mùa thu, tháng bảy, Thái phó Ngô Lý Tín chết, lấy Đàm Dĩ Mông làm Thái phó."
冬 十 月 帝 拜 謁 山 陵 祔 皇 太 后 新 塑 象 .,Đông thập nguyệt đế bái yết Sơn Lăng phụ hoàng thái hậu tân tố tượng.,"Mùa đông, tháng mười, vua lễ yết Sơn Lăng, rước tượng mới tô của Hoàng thái hậu thờ phụ vào Thái Miếu."
造 翫 瑤 舟 .,Tạo Ngoạn Dao chu.,Đóng thuyền Ngoạn Dao.
辛 亥 六 年 宋 紹 熙 二 年 .,Tân Hợi lục niên [Tống Thiệu Hi nhị niên].,"Tân Hợi, [Thiên Tư Gia Thuỵ] năm thứ sáu , (Tống Thiệu Hy năm thứ hai)."
春 真 臘 國 來 貢 .,Xuân Chân Lạp quốc lai cống.,"Mùa xuân, nước Chân Lạp sang cống."
冬 十 二 月 熒 惑 犯 太 白 .,Đông thập nhị nguyệt Huỳnh Hoặc phạm Thái Bạch.,"Mùa đông, tháng mười hai, sao Huỳnh Hoặc phạm vào sao Thái Bạch."
壬 子 七 年 宋 紹 熙 三 年 .,Nhâm Tí thất niên [Tống Thiệu Hi tam niên].,"Nhâm Tý, [Thiên Tư Gia Thuỵ] năm thứ bảy , (Tống Thiệu Hy năm thứ ba)."
夏 六 月 地 震 .,Hạ lục nguyệt địa chấn.,"Mùa hạ, tháng sáu, động đất."
秋 七 月 雷 震 永 寕 殿 二 處 .,Thu thất nguyệt lôi chấn Vĩnh Ninh điện nhị xứ.,"Mùa thu, tháng bảy, sét đánh vào điện Vĩnh Ninh hai chỗ."
清 化 古 弘 甲 人 叛 命 將 討 平 之 .,"Thanh Hoá Cổ Hoằng Giáp nhân phản, mệnh tướng thảo bình chi.","Người giáp Cổ Hoằng ở Thanh Hoá làm phản, sai tướng đi đánh, dẹp được."
甲 人 見 牛 跡 於 菴 蘿 樹 上 觀 之 乃 是 白 牛 良 久 復 由 他 岐 下 本 甲 衛 人 黎 换 占 曰 白 牛 在 下 之 物 卻 在 木 上 是 下 在 上 之 象 因 相 率 以 叛 .,"Sơ Giáp nhân kiến ngưu tích ư Am La thụ thượng quan chi, nãi thị bạch ngưu lương cửu phục do tha kì hạ, bản giáp vệ nhân Lê Hoán chiêm viết: 'Bạch ngưu tại hạ chi vật khước tại mộc thượng thị hạ tại thượng chi tượng, nhân tương suất dĩ phản.","Trước đó có người giáp thấy vệt chân trâu trên cây muỗm, nhìn lên thấy con trâu bạc, hồi lâu nó lại theo ngả khác đi xuống. Có người lính ở giáp là Lê Văn đoán rằng: 'Trâu trắng là vật ở dưới, nay lại ở trên cây, thế là điềm kẻ dưới lên ở trên'. Nhân đó bèn rủ nhau làm phản. Đến đây đánh dẹp yên được."
至 是 草 平 之 .,Chí thị thảo bình chi.,Đến đây đánh dẹp yên được.
浚 蘇 歷 江 .,Tuấn Tô Lịch giang.,Đào sông Tô Lịch.
癸 丑 八 年 宋 紹 四 年 .,Quý Sửu bát niên [Tống Thiệu tứ niên].,"Quý Sửu, [Thiên Tư Gia Thuỵ] năm thứ tám , (Tống Thiệu Hy năm thứ bốn)."
熙 考 課 内 外 文 武 官 明 其 黜 陟 .,Hi Khảo khoá nội ngoại văn vũ quan minh kì truất trắc.,"Khảo khoá các quan văn võ trong ngoài, để rõ nên giáng hay thăng."
試 天 下 士 人 入 侍 御 學 .,Thí thiên hạ sĩ nhân nhập thị ngự học.,Thi các sĩ nhân trong nước để [chọn người] vào hầu vua học.
甲 寅 九 年 宋 紹 熙 五 年 .,Giáp Dần cửu niên [Tống Thiệu Hi ngũ niên].,"Giáp Dần, [Thiên Tư Gia Thuỵ] năm thứ chín , (Tống Thiệu Hy năm thứ năm)."
秋 七 月 皇 太 子 旵 丑 咸 切 .,Thu thất nguyệt Hoàng thái tử Sảm [sửu hàm thiết].,"Mùa thu, tháng bảy, hoàng thái tử Sảm sinh."
生 封 譚 元 妃 爲 安 全 皇 侯 .,Sinh phong Đàm nguyên phi vi An Toàn hoàng hậu.,Phong Đàm nguyên phi làm An Toàn hoàng hậu.
大 赦 天 下 .,Đại xá thiên hạ.,Đại xá thiên hạ.
賜 耆 老 七 十 以 上 帛 各 一 疋 .,Tứ kì lão thất thập dĩ thướng bạch các nhất sơ.,Ban cho người già từ bảy mươi  tuổi trở lên mỗi người một tấm lụa.
大 酺 二 日 于 廟 .,Đại bô nhị nhật vu miếu.,Mở tiệc rượu hai ngày ở miếu.
冬 十 月 雨 雹 有 大 如 馬 首 者 .,Đông thập nguyệt vũ bạo hữu đại như mã thủ giả.,"Mùa đông, tháng mười, mưa đá, có tảng to bằng đầu ngựa."
造 天 龍 舶 .,Tạo Thiên Long bạc.,Đóng thuyền Thiên Long.
乙 卯 十 年 宋 寕 宗 擴 慶 元 元 年 .,Ất Mão thập niên [Tống Ninh Tông Khuếch Khánh Nguyên nguyên niên].,"Ất Mão, [Thiên Tư Gia Thuỵ] năm thứ mười , (Tống Ninh Tông Khuếch, Khánh Nguyên năm thứ một)."
春 二 月 地 震 .,Xuân nhị nguyệt địa chấn.,"Mùa xuân, tháng hai, động đất."
雷 震 離 明 閣 .,Lôi chấn Li Minh các.,Sét đánh gác Ly Minh.
試 三 教 賜 出 申 .,Thí tam giáo tứ xuất thân.,"Thi Tam giáo, cho đỗ xuất thân."
丁 巳 十 二 年 宋 慶 三 年 .,Đinh Tị thập nhị niên [Tống Khánh tam niên].,"Đinh Tỵ, [Thiên Tư Gia Thuỵ] năm thứ mười hai , (Tống Khánh Nguyên năm thứ ba)."
元 夏 六 月 旱 .,Nguyên Hạ lục nguyệt hạn.,"Mùa hạ, tháng sáu, hạn."
造 迎 舚 宮 .,Tạo Nghênh Thiềm cung.,Dựng cung Nghênh Thiềm.
戊 午 十 三 年 宋 慶 四 年 .,Mậu Ngọ thập tam niên [Tống Khánh tứ niên].,"Mậu Ngọ, [Thiên Tư Gia Thuỵ] năm thứ mười ba , (Tống Khánh Nguyên năm thứ bốn)."
元 春 正 月 詔 沙 汰 僧 徒 從 譚 以 .,"Nguyên Xuân chính nguyệt, chiếu sa thải tăng đồ, tòng Đàm Dĩ.","Mùa xuân, tháng giêng, xuống chiếu sa thải các tăng đồ, theo lời tâu của Đàm Dĩ."
之 言 也 .,Mông chi ngôn dã.,Mông.
秋 七 月 大 水 .,Thu thất nguyệt đại thuỷ.,"Mùa thu, tháng bảy, nước lớn."
占 城 使 來 貢 求 封 .,Chiêm Thành sứ lai cống cầu phong.,Sứ Chiêm Thành sang cống và cầu phong.
演 州 髙 舍 鄕 吳 公 李 招 聚 亡 賴 與 大 黄 州 人 稱 先 皇 苗 裔 丁 可 裴 都 者 同 時 作 亂 並 討 平 之 .,Diễn châu Cao Xá hương Ngô Công Lí chiêu tụ vong lại dữ đại hoàng châu nhân xưng Tiên hoàng miêu duệ Đinh khả Bùi Đô giả đồng thời tác loạn tịnh thảo bình chi.,"Người hương Cao Xá ở châu Diễn là Ngô Công Lí chiêu tập những kẻ vô lại, cùng với người châu Đại Hoàng là bọn Đinh Khả tự xưng là con cháu của Đinh Tiên Hoàng và Bùi Đô đồng thời làm loạn. Đều dẹp yên được."
