cn,sv,vi
"不能死又不能生展轉病中魂國難家仇痛史到君無底痛
與俱出誰與俱入蕭條亡後劫天涯海角悲場任我自由悲","Bất năng tửhựu bất năng sinh, triển chuyển bệnh trung hồn, quốc nạn gia cừu, thống sửđáo quân vôđểthống.
Dữcâu xuất thùy dữcâu nhập, tiêu điều vong hậu kiếp, thiên nhai hải giác, bi trường nhậm ngãtựdo bi.","Chết không được , sống cũng lại không xong , bệnh hồn dằn_vặt bấy_lâu , nạn nước thùnhà , đau_đớn anh ơi hồn xiết kể ;
Ra với nhau , vềbiết cùng ai nhỉ ? Thân thếtiêu điều lắm nỗi , chân_trời góc bể , thương thầm tôi cũng biết sao đây ?"
"造少年國先造少年人填海補天蓋世奇功希汝翼
與同志出不與同志入悲風慘雨滿城方草為誰萋","Tạo thiếu niên quốc, tiên tạo thiếu niên nhân, điền hải bổthiên cái thếkỳcông hy nhữdực;
Dữđồng chíxuất, bất dữđồng chínhập, bi phong thảm vũ, mãn thành phương thảo vịthùy thê.","Tạo nước thiếu_niên , trước tạo người thiếu_niên , lấp bểvátrời , công_việc hơn đời nhờởbác ;
Cùng đồng chíđi , không cùng đồng chílại , mưa sầu gióthảm , cỏhoa đầy phốđểcho ai ?"
"問汝漢姦即今奴隸舞臺閉幕從究竟何如夢裏昏昏偏怪汝
哀君義種從古英雄歷史發軔初大都自此傭中佼佼最憐君","Vấn nhữHán gian, tức kim nôlệvũđài, bếmạc hậu cứu cánh hànhư, mộng lýhôn hôn thiên quái nhữ;
Ai quân nghĩa chủng, tòng cổanh hùng lịch sử, phát nhận sơđại độtựthử, dong trung giảo giảo tối liên quân.","Hỏi mày bọn Hán_gian , hiện_nay sân_khấu tôi đòi , hạmàn rồi sau sẽra sao ? trong lúc tối_tăm mày thật quái ;
Thương bác người nghĩa_hiệp , tựcổanh hùng lịch_sử , đẩy xe trước toàn nhưthếcả , làm thuêsáng tỏbác nên thương ."
"會看戰馬南旋殄仇虜慰壯心寄語英齡有作九原應默護
愁見征鴻北上弔中原談舊事幾經艱苦無情二豎忍相欺","Hội kham chiến mãNam toàn, điển cừu lỗ, ủy tráng tâm, kýngữanh linh, hữu tác cửu nguyên ưng mặc hộ;
Sầu kiến chinh hồng Bắc thượng, điếu Trung nguyên, đàm cựu sự, kỷkinh gian khổ, vôtình nhịthụnhẫn tương khi","Những mong chiến mãvềNam , giết giặc cướp , thỏa_tấm lòng , nhắn_gửi hồn thiêng , cóbiết suối vàng nên giúp_đỡ .
Buồn_thấy chinh hồng lên Bắc , thăm Trung_Nguyên , bàn việc cũ , trải bao gian_khổ , vôtình màbệnh nỡgiày vò ."
"見君之去不見君之還他年奏凱聲中鴻嶺魚峰草木為君齊墜淚
與我同來寧與我國死幾度飲愁杯裏盤城島國風塵剩我最傷心","Kiến quân chi khứbất kiến quân chi hoàn, tha niên tấu khải thanh trung, Hồng lĩnh, Ngưphong, thảo mộc vịquân tềtrụy lệ;
Dữngãđồng lai ninh dữngãđồng tử, kỷđộẩm sầu bôi lý, Bàn thành, Đảo quốc, phong trần thặng ngãtối thương tâm.","Thấy anh đi , chẳng thấy anh về , ngày nào trong tiếng khải hoàn , núi Hồng , cồn Ngư , cây cỏvìanh đều nhỏlệ ;
Cùng tôi ra , không cùng tôi chết , mấy bận cùng nâng chén rượu , thành Bàn , nước Đảo , phong_trần đểbạn phải thương_tâm ."
"心不能為之哀一夢太淒涼六十年來故國江山甘我棄
天竟何從而問同胞都義烈三千里外他邦瘴厲忍予仇","Tâm bất năng vịchi  ai, nhất mộng thái thêlương, lục thập niên lai, cốquốc giang sơn cam ngãkhí;
Thiên cánh hà tòng nhi vấn, đồng bào đônghĩa liệt, tam thiên lýngoại, tha bang chướng lệnhẫn dưcừu.","Lòng thương biết làm_sao ? một mộng quábuồn sầu , sáu chục năm nay , nước cũnon sông đành bỏbạn ;
Trời theo đâu màhỏi ? đồng_bào đều nghĩa liệt , ngoài ba ngàn dặm , quêngười lam chướng nợthùnhà ."
"壯在我公戰壘殘魂馳驅終不倦上留東數閱月導游學先河不虛憂患半生竟隨國殉
嗟乎吾國新潮初涌進步未有窮況同志許多人當復仇後勁有日中原一捷願告公知","Tráng tai ngã công, chiến lũy tàn hồn, trìkhu chung bất quyện, thượng lưu đông sổduyệt nguyệt, đạo du học tiên hà, bất hưưu hoạn bán sinh, cánh tùy quốc tuẫn;
Ta hồngôquốc, tân trào sơdũng, tiến bộvịhữu cùng, huống đồng chí hứa đa nhân, đương phục cừu hậu kính, hữu nhật trung nguyên nhất tiệp, nguyện cáo công tri.","Chí ông đáng khen thay ! Chiến_lũy đãtàn , màruổi rong không mỏi , còn lưu lại Đông_Kinh vài tháng , khơi nguồn du_học , không uổng nửa_đời lo_nghĩ , lại vìnước chết đi ;
Vận nước đáng buồn lắm ! Tân_trào mới nổi , nên tiến bộchưa cùng , đãcótrong đồng chíbao người , gánh việc phục_thù , cóngày đất_nước thu_hồi , xin cùng ông nói lại ."
"君豈其虛生作戲於世耶提兵三稔去國廿餘年一泣於英一泣於清忽忽焉大泣於冬誰齡思入秋風向我神京埋古劍
我亦不知死之為何物也讀書五洲知交數十輩或戰以舌或戰以筆端端的力戰以鐵直使血塗溫帶為吾黃族豎紅旗","Quân khởi kỳhưsinh tác híưthếda, đềbinh tam nẫm, khứquốc trấp dưniên, nhất khấp ưAnh, nhất khấp ưThanh, hốt hốt yên đại đại khấp ưĐông, thùy linh tứnhập thu phong, hướng ngãthần kinh mai cổkiếm.
Ngã diệc bất tri tửchi vi hàvật dã, độc thưngũ châu, tri giao sổthập bối, hoặc chiến dĩthiệt, hoặc chiến dĩbút, đoan đoan đích lực chiến dĩthiết, trực sửhuyết đồôn đới, vịngôhoàng tộc thụhồng kỳ.","Bác há phải sống màchơi ởđời đâu ? Cầm_quân ba bận , bỏnước hai mươi năm , đãkêu ởAnh , đã kêu ởThanh ; lại còn thấy tiếng kêu ởĐông , vìđâu ngọn giómùa thu , đến chốn thần_kinh chôn kiếm cổ ;
Tôi không biết chết làvật gìnữa cả ! Đọc sách năm châu , quen_biết vài chục bạn , kẻđánh bằng lưỡi , kẻđánh bằng bút , cókẻra sức đánh bằng sắt đểkhiến máu rơi ôn_đới , vìnòi hoàng_tộc dựng cờhồng ."
"崑崙島面積若幾偏容許多人奇絕奇造設當初寧問有期與無期波中湧起孤峰高高高留個英雄萬古宅
大越國血購得來所值只一死怨何怨流離此日不以歌去以哭去夢裡驚呼同志戰戰戰還我山河獨立天","Côn Lôn đảo diện tích nhược kỷ, thiên dung hứa đa nhân, kỳtuyệt kỳ, tạo thiết đương sơ, ninh vấn hữu kỳdữvôkỳ, ba trung dũng khởi côphong, cao cao cao, lưu cáanh hùng vạn cổtrạch.
Đại Việt quốc huyết cấu đắc lai, sởtrịchỉnhất tử, oán hàoán, lưu ly thửnhật, bất dĩca khứdĩkhốc khứ, mộng lýkinh hôđồng chí, chiến chiến chiến, hoàn ngãsơn hàđộc lập thiên.","Đảo Côn_Lôn diện_tích bấy_nhiêu , dung được biết_bao người lạlạsao ! Xây_dựng từxưa , nào hỏi gìcóhẹn hay không , giữa lòng nổi ngọn non côi , cao cao cao , nhà_cửa anh_hùng lưu tại đó ;
Nước_Đại_Việt máu xương mua lại , giáđáng một cái chết , oán oán mãi ! Lưu_ly ngày ấy , bước ra lại không ca màkhóc , trong mộng hoảng kêu đồng chíđánh đánh đánh , bầu_trời độc_lập trảvềđây ."
"嗟嗟許大山河徵王不作趙嫗安歸翻教歷史數千年多渠一死
咄咄成何世界沱海漲羞屏山凝臭忍看鬚眉幾百輩與賊俱生","Ta ta hứa đại sơn hà, Trưng Vương bất tác, Triệu Ẩu  an qui, phiên giáo lịch sửsổthiên niên, đa cừnhất tử;
Đốt đốt thành hàthếgiới, Đàhải trướng tu, Bình Sơn ngưng xú, nhẫn khán tu mi kỷbách bối, dữtặc câu sinh.","Nước_non rộng_rãi đáng than thay ! Trưng_Vương không dậy , Triệu Ẩu vềđâu ? khiến cho lịch sửvài nghìn năm , thêm người chết nữa ;
Thếgiới lung_tung đáng sợthật ! ĐàHải thẹn đầy , Bình_Sơn thối ứ , nỡđểrâu mày mấy trăm kẻ , cùng giặc sống sao ?"
"嗟我生無補於時海外寄殘軀風雨一天空洒淚
噫君死已得其所簷頭留碧血江山千古有餘香","Ta nghã sinh vô bổưthời, hải ngoại kýtàn khu, phong vũnhất thiên không sái lệ;
Y quân tửdĩđắc kỳsở, thiềm đầu lưu bích huyết, giang sơn thiên cổhữu dưhương.","Sống nhưta không ích cho đời , đất khách gửi xương tàn , mưa giómột trời riêng nhỏlệ .
Chết mà bạn đãtìm được chốn , mái nhàrơi máu đỏ , non_sông muôn thuởcóthừa hương ."
"邦傑沒兮百身終莫贖好是文明初度星火燎原誓將百鍊千磨鑄時鑄世鑄江山光前爍後
國魂在否一慟竟無聲哀哉辛苦牧場仰天吞彈所望一心同德有叔有弟有朋友雖死猶生","Bang kiệt một hề, bách thân chung mạc thục, hảo thịvăn minh sơđộ, tinh hỏa liệu nguyên, thệtương bách luyện thiên ma, chúthời, chúthế, chúgiang sơn, quang tiền thước hậu;
Quốc hồn tại phủ, nhất đỗng cánh vôthanh, ai tai tân khổmục trường, ngưỡng thiên thôn đạn, sởvọng nhất tâm đồng đức, hữu thúc, hữu đệ, hữu bằng hữu, trung tửdo sinh.","Hào kiệt mất rồi , trăm mình khôn chuộc lại , tiếc nỗi văn_minh buổi mới , chút lửa cháy đồng , thềrằng trăm luyện ngàn tôi , đúc thời , đúc thế , đúc non_sông , trước_sau rạng_rỡ ;
Quốc hồn đâu tá , một tiếng thét không ra , thương thay trường mục đắng_cay , nhìn trời nuốt đạn , ước những đồng_tâm , đồng đức , còn chúcòn em , còn bạn_hữu , sống_chết nhưnhau ."
"年少億同游間嘗拔劍擘天誓殲仇虜真個略韜素蘊大有乃父風吾夫子席前言志時噲然心許
時危誰為拯方欲揮戈挽日澽失英雄獨憐忠孝兩全留作吾儕鏡老將軍海外聞哀日莞爾顏開","Niên thiếu ức đồng du, gian thường bạt kiếm phách thiên, thệtiêm cừu lỗ, chân cálược thao tốuẩn, đại hữu nãi phụphong, ngôphu tửtịch tiền ngôn chíthời, khoái nhiên tâm hứa
Thời nguy thời vịchửng, phương dục huy qua vãn nhật, cựthất anh hùng độc liên trung hiếu lưỡng toàn, lưu tác ngôsài kính, lão tướng quân hải ngoại văn ai nhật, hoản nhĩnhan khai.","Nhớkhi tuổi trẻcùng chơi , đãtừngmang giáo chỉtrời cao , thềtrừgiặc cướp , thật làđãgồm tài thao_lược , theo lối của người cha , thầy học ta khi nói chỉhọc trò , lòng đàkhâm phục ;
Gặp lúc nguy_nan ai cứu , những muốn múa gươm xong cuộc thế , đãmất anh_hùng , chỉtức rằng trọn đạo_hiếu trung , làm_gương cho bạn_hữu , lão_tướng quân lúc được nghe ai tin , mặt vẫn tươi_cười ."
"乾坤翻覆以來間豈無轟轟烈烈好場誰似君家三攖虜刃再殉孤城幾回看寶劍掌中魂到九原猶殺賊
身世浮沈至此日常抱鬱鬱孛孛奇氣欲揮吾手拔崑崙山平芹徐海一聲語姪兒海外身先同志厲誅仇","Càn khôn phiên phúc dĩ lai, gian khởi vôoanh oanh liệt liệt hảo trường, thùy tựquân gia, tam anh lỗnhận, tái tuẫn côthành, kỷhồi khan bảo kiếm chưởng trung, hồn đáo cửu nguyên do sát tặc.
Thân thếphùtrầm chíthử, nhật thường bão uất uất bột bột kỳkhí, dục huy ngôthủ, bạt Côn Lôn sơn, bình Cần Giờhải, nhất thanh ngữdiệt nhi hải ngoại, thân tiên đồng chílệtru cừu.","Trời nghiêng đất ngảđến nay , hákhông trường liệt liệt oanh oanh , ai nhưnhàông , ba người đánh giặc chết , hai bận giữthành cô , bao lần xem báu kiếm trong tay , hồn đến suối vàng còn giết giặc .
Bẩy nổi ba chìm làthế , ôm cái chíuất uất bột bột , muốn giơtay tớ , san phẳng núi Côn_Lôn , lấp bằng bểCần hải , một tiếng gọi cháu trai ngoài cõi , hàng_đầu đồng chígắng phanh thù ."
"自攜手離東忽七年間風雨重洋關山萬里每於艱險地膽為酒薪為床時對心言生斯世當雄之飛毋雌之伏
暨分襟而西已一載半鴈音竟杳鴻爪空留恍於夢寐中聲如雷目如炬來告予曰真男子寧玉而碎毋瓦而全","Tựhuềthủly Đông, hốt thất niên gian, phong vũtrùng dương, quan sơn vạn lý, mỗi ưgian hiểm địa, đảm vi tửu tân vi sàng, thời đối tâm ngôn: sinh tưthếđương hùng chi phi, vôthưchi phục;
Ký phân khâm nhi Tây, dĩ nhất tải bán, nhạn âm cánh diểu, hồng trảo không lưu, hoảng nhưmộng mịtrung, thanh nhưlôi, mục nhưcự, lai cáo dưviết: chân nam tửninh ngọc nhi toái, vôngoãnhi toàn.","Từdắt tay dời Đông , bỗng trong bẩy năm , mưa gióngàn trùng , quan san muôn dặm , khi ởnơi gian_hiểm , mật làm rượu , gai làm giường , bấm_bụng nói_thầm : “ Sinh ởđời này , thàgiống trống màbay , không làm giống mái mànấp ” .
Lần chia áo đi Tây , nay một năm rưỡi , tin nhàđãvắng , móng hồng không còn , bỗng trong giấc chiêm_bao , tiếng nhưlôi , mắt nhưlửa , gọi tôi màbảo : “ Đãlànam_tử , thàlàm ngọc mànát , không làm hòn ngói mànguyên ” ."
"浮生何足悲可憐國難家仇壯志半生流水逝
同黨依然在會看乾旋坤轉英魂萬里烈風來","Phù sinh hà túc bi, khảliên quốc nạn gia cừu, tráng chíbán sinh lưu thủy thệ;
Đồng đảng y nhiên tại, hội khán kiền toàn khôn chuyển, anh hồn vạn lýliệt phong lai.","Phù_sinh có tiếc gì , đáng thương nạn nước thùnhà , tráng chínửa đời theo nước chẩy ;
Đồng_đảng còn đây cả , sẽthấy trời xoay đất chuyển , hồn thiêng muôn dặm gióbay về ."
"噫天遽喪予耶磊磊一生心方將吞四海吸三江捲萬千怒浪愁濤惟吾驅策
使人儘如君者茫茫全亞陸奚至朝歐雲暮美雨把四百神州赤縣任汝縱橫","Y thiên cựtáng dưda, lỗi lỗi nhất sinh tâm, phương tương thôn tứhải hấp tam giang, quyển vạn thiên nộlãng sầu đào, duy ngôkhu sách;
Sửnhân tận nhưquân giả, mang mang toàn Á  lục, hềchítriêu Âu vân mộMỹvũ, bảtứbách thần châu xích huyện, nhậm nhữtung hoành.","Trời làm hại ta chăng ? Lỗi_lạc một tấm lòng , những đang hòng nuốt bốn_bể , hút tam_giang , cuốn muôn_ngàn ngọn sóng kinh đời , đểta sai_khiến ;
Mọi người nhưông cả , mênh_mông toàn châu Á , sao đến_nỗi sớm mây Âu , chiều gióMỹ , đem bốn trăm huyện châu quí_báu cho chúng tung_hoành ."
"一腔熱血竟付東流成敗局人奈天何千秋淚洒珠江水
十歲雄圖欲翻西海感慨場今猶昨也萬里魂馳故國山","Nhất xoang nhiệt huyết cánh phóĐông lưu, thành bại cục nhân nại thiên hà, thiên thu lệsái châu giang thủy.
Thập tuếhùng đồdục phiên Tây hải, cảm khái trường kim do tạc dã, vạn lýhồn trìcốquốc sơn.","Một bầu_nhiệt_huyết , phómặc Đông_lưu , cuộc thành_bại người biết trời sao , nước châu_giang ngàn_thu lệrưới .
Mười năm hùng đồ , muốn lay Tây_hải , trường cảm_khái nay nhưxưa_vậy , non cốquốc muôn dặm hồn về ."
"方將聯一氣為地球無所謂合並無所謂離管教地下人間總依然燈前劍影枕畔雞聲得意也都忘爾我
且欲導眾生於天國有為之因必有為之果憑仗天齡佛力會須看塵裏歐雲毫端美雨牧場那復計東西","Phương tương liên nhất khívi địa cầu, vôsởvịhợp tịnh vôsởvịly, quản giáo địa hạnhân gian, tổng y nhiên đăng tiền kiếm ảnh, chẩm bạn kêthanh, đắc ýdãđôvong nhĩngã;
Thảdục đạo chúng sinh ưthiên quốc, hữu vi chi nhân, tất hữu vi chi quả, bằng trượng thiên linh Phật lực, hội tu khán trần lýÂu vân, hào đoan Mỹvũ, mục trường na phục kếđông tây.","Cũng toan liều một_mạch làm địa_cầu , không gìlàhợp , cũng không gìlàly , khiến cho dưới đất giữa người , đều y nhiên trước đèn bóng kiếm , bên gối tiếng gà , khi đắc ýlại quên mày tớ ;
Lại muốn dẫn chúng_sinh lên thiên_quốc , đãlàm ra nhân ắt sẽlàm ra quả , dựa ởoai trời sức Phật , tất phải thấy trong bụi mây Âu , đầu tia mưa Mỹ , trường chăn chi sákểđông tây ."
" 錦帨動金風王母稱觴聯巹酒 
 燭花輝繡閣蘭孫引鳳舞斑衣 "," Cẩm thuế động kim phong Vương mẫu xưng thương liên cẩn tửu.
 Chúc hoa huy tú các, lan tôn dẫn phượng vũ ban y.","Khăn gấm gió thu bay , Vương_mẫu chén mời bên rượu cưới .
Đuốc hoa ngời gác đẹp , vườn lan đưa phượng múa áo hoa ."
" 八月稱觴桂苑投香延八秩 
 千聲奏樂萱花迎笑祝千秋"," Bát nguyệt xưng thương quế uyển đầu hương diên bát trật.
 Thiên thanh tấu nhạc huyên hoa nghinh tiếu chúc thiên thu.","Tháng_tám tiệc thọ , vườn quế đưa hương mừng tám chục .
Ngàn thanh_nhạc tấu , hoa huyên vui đón chúc ngàn_thu ."
" 褓婺呈輝八十年來光八月 
 蟠桃獻瑞三千歲後待三禺"," Bảo vụ trình huy bát thập niên lai quang bát nguyệt.
 Bàn đào hiến thuỵ tam thiên tuế hậu đãi tam ngu.","Bảo vụ sáng sao , tám chục tuổi rồi soi tháng tám .
Bàn đào hiến thọ , ba ngàn năm tới đợi ba nơi ."
