cn,sv,vi
"冬去春來千條楊柳迎風綠
民安國泰萬里山河映日紅","Đông khứ xuân lai thiên điều dương liễu nghênh phong lục;
Dân an quốc thái vạn lý sơn hà ánh nhật hồng.","Đông hết xuân về nghìn nhành dương liễu xanh nhờ gió;
Dân an nước thịnh vận dặm non sông đỏ ánh dương."
"國事和平一家團聚
春光浩蕩四境安寧","Quốc sự hòa bình nhất gia đoàn tụ;
Xuân quang hào đãng tứ cảnh an ninh.","Việc nước yên bình cả nhà đoàn tụ;
Ánh xuân lồng lộng bốn cõi thái hòa."
"鑼鼓喧天共奏迎春妙曲
風雷動地同儲道海豪情","La cổ huyên thiên cộng tấu nghinh xuân diệu khúc;
Phong lôi động địa đồng trữ đạo hải hào tình.","Khúc nhạc chào xuân hợp tấu vang trời chiêng trống;
Tinh thần vượt biển cùng lúc động đất sấm vang."
"美酒千杯共享農歡樂
山歌萬曲唱政策英明","Mỹ tửu thiên bôi cộng hưởng nông hoan lạc;
Sơn ca vạn khúc xướng chính sách anh minh.","Rượu tốt nghìn ly cùng hưởng nhà nông vui vẻ;
Dân ca vạn khúc đồng hát chính sách anh minh."
"越馬揚鞭萬眾一心馳碧白
飛花點翠十兆雙手織河山","Việt mã dương tiên vạn chúng nhất tâm khu cưng bạch;
Phi hoa điểm thuý thập triệu song thủ chúc hà sơn.","Tuấn mã thêm roi quân chúng một lòng xua nghèo đói;
Hoa thêu điểm thuý chục triệu đôi tay dệt non sông."
"水笑山歡人勞春早年年好
花香鳥語國泰民安日日新","Thuỷ tiếu sơn hoan nhân cần xuân tảo niên niên hảo;
Hoa hương điểu ngữ quốc thái dân an nhật nhật tân.","Tốt đến năm năm non vui người mẫn mừng xuân sớm;
Ngày ngày đổi mới chim bớt hoa thơm đón thái bình."
"新歲雨晴祖國千挑爭盛放
故園春滿鄉村百鳥共歸來","Tân tuế vũ tình tổ quốc thiên đào tranh thịnh phóng;
Cố viên xuân mãn hương thôn bách điểu cộng quy lai.","Năm mới ngọt mưa tổ quốc nghìn đào tranh nở toả;
Vườn xưa xuân đến quê hương bách điểu rủ nhau về."
"擊筑且高歌英雄氣浴三杯酒
彈琴復長嘯壯士胸羅百萬兵","Kích cùng thả cao ca anh hùng khí hiệp tam bôi tửu;
Đàn cầm phúc trường khiếu tráng sĩ hung la bách vạn binh.","Gõ gậy lại cao ca anh hùng khí hiệp ba ly rượu;
Gáy đàn rồi hú lớn tráng sĩ trong lòng bách vạn binh."
"移風易俗
除舊布新","Di phong dị tục;
Trừ cựu bố tân.","Dời phong đổi tục;
Trừ cựu tiếp tân."
"門迎百福
戶納千祥","Môn nghênh bách phúc;
Hộ nạp thiên tường.","Cửa chào bách phúc;
Nhà đón nghìn lành."
"春風墨韻
夜雨書聲","Xuân phong mặc vận;
Dạ vũ thư thanh.","Gió xuân làm thơ;
Mưa đêm đọc sách."
"祥光滿室
瑞氣盈門","Tường quang mãn thất;
Thụy khí doanh môn.","Điềm tốt khắp nhà;
Khí lành đầy cửa."
"一方和氣
四面春風","Nhất phương hoà khí;
Tứ diện xuân phong.","Một vùng hoà khí;
Bốn phía xuân phong."
"全家福氣
滿院春光","Toàn gia phúc khí;
Mãn viện xuân quang.","Toàn gia hưởng phúc;
Khắp chốn ánh xuân."
"春光普照
福氣長臨","Xuân quang phổ chiếu;
Phúc khí trường lâm.","Ánh xuân chiếu khắp;
Điềm phúc dài lâu."
"新年朝氣
古國雄風","Tân niên triều khí;
Cổ quốc hùng phong.","Năm mới khí mới;
Nước cổ nếp hùng."
"十分春色
萬里鵬程","Thập phân xuân sắc;
Vạn lý bằng trình.","Sắc xuân đầy khắp;
Đường đi muôn dặm."
"九州永泰
四季長春","Cửu châu vĩnh thái;
Tứ quý trường xuân.","Toàn quốc thái hoà;
Bốn mùa đều xuân."
"江山如畫
大地皆春","Giang sơn như hoạ;
Đại địa giai xuân.","Non sông như vẽ;
Khắp chốn đều xuân."
"江山永固
廣宇同春","Giang sơn vĩnh cố;
Quảng vũ đồng xuân.","Non sông bền vững;
Trời đất cùng xuân."
"日出千山秀
花開萬里香","Nhật xuất thiên sơn tú;
Hoa khai vạn lý hương.","Trời rạng nghìn non đẹp;
Hoa nở vạn dặm thơm."
"臘月初臨福
新年又報祥","Lạp nguyệt sơ lâm phúc;
Tân niên hữu báo tường.","Tháng chạp phúc mới đến;
Đầu năm lại có mừng."
"千 峰 月 色
四 海 春 光","Thiên phong nguyệt sắc;
Tứ hải xuân quang.","Nghìn non trăng sáng;
Bốn biển ánh xuân."
"春 爲 一 歲 首
梅 佔 百 花 魁","Xuân vi nhất tuế thủ;
Mai chiếm bách hoa khôi.","Một năm xuân là nhất;
Trăm hoa mai đến đầu."
"紅 旗 映 日
白 米 迎 春","Hồng kỳ ánh nhật;
Bạch mễ nghinh xuân.","Cờ hồng ánh nhật;
Gạo trắng mừng xuân."
"河 清 海 晏
人 壽 年 豐","Hà thanh hải yến;
Nhân thọ niên phong.","Sông trong biển lặng;
Người thọ năm vui."
"春 降 千 門 福
花 開 萬 戶 歡","Xuân giáng thiên môn phúc;
Hoa khai vạn hộ hoan.","Xuân về muôn nhà phúc;
Hoa nở vạn hộ vui."
"神 州 騰 异 彩
祖 國 頌 新 章","Thần châu đăng dị thái;
Tổ quốc tụng tân chương.","Muôn sắc hoa sông núi;
Văn mới ngợi nước nhà."
"風 調 雨 順
國 泰 民 安","Phong điều vũ thuận;
Quốc thái dân an.","Gió hòa mưa thuận;
Nước thịnh dân vui."
"萬 家 騰 笑 語
四 海 慶 新 春","Vạn gia đăng tiếu ngữ;
Tứ hải khánh tân xuân.","Muôn nhà vui cười nói;
Bốn biển chúc xuân về."
"陽 光 凝 大 地
春 色 入 人 家","Dương quang ngưng đại địa;
Xuân sắc nhập nhân gia.","Ánh dương đầy khắp chốn;
Xuân sắc đến từng nhà."
"燕 語 千 門 曉
鶯 聲 萬 戶 春","Yến ngữ thiên môn hiểu;
Oanh thanh vạn hộ xuân.","Yến hót nghìn nhà sáng;
Oanh ca vạn hộ xuân."
"春 風 添 畫 意
歲 月 滿 詩 情","Xuân phong thiêm họa ý;
Tuế nguyệt phú thi tình.","Gió xuân thêm ý họa;
Năm tháng đọng tình thơ."
"年 豐 人 益 壽
春 早 福 盈 門","Niên phong nhân ích thọ;
Xuân tảo phúc doanh môn.","Năm vui người thêm thọ;
Xuân sớm phúc đầy nhà."
"風 來 花 自 舞
春 入 鸟 能 言","Phong lai hoa tự vũ;
Xuân nhập điểu năng ngôn.","Gió lùa xui hoa múa;
Xuân đến khiến chim ca."
"春 暖 羣 芳 喜
風 清 百 鸟 鳴","Xuân noãn quần phương hỷ;
Phong thanh bách điểu minh.","Xuân ấm muôn hương tỏa;
Gió lùa bách điểu ca."
"國 家 行 善 政
民 衆 享 康 寧","Quốc gia hành thiện chính;
Dân chúng hưởng khang ninh.","Nước nhà đường lối tốt;
Dân chúng hưởng an ninh."
"紅 點 桃 花 嫩
青 描 柳 色 新","Hồng điểm đào hoa nộn;
Thanh miêu liễu sắc tân.","Đào non hoa hồng điểm;
Liễu mới sắc xanh tơ."
"太 平 真 富 貴
春 色 大 文章","Thái bình chân phú quý;
Xuân sắc đại văn chương.","Thái bình là phú quý;
Xuân sắc ấy văn chương."
"花 沐 春 雨 艶
福 依 黨 恩 生","Hoa mộc xuân vũ diễm;
Phúc y Đảng ân sinh.","Hoa tắm mưa xuân nở;
Phúc nhờ Đảng mà sinh."
"花 香 能 醉 蝶
柳 色 欲 迷 鸞","Hoa hương năng túy điệp;
Liễu sắc dục mê loanh.","Hương hoa làm say bướm;
Sắc liễu khiến mê oanh."
"錦繡山河壯
新分春色嬌","Cẩm tú sơn hà tráng;
Tân phân xuân sắc kiều.","Gấm vóc non sông mạnh;
Tươi tắn xuân sắc xinh."
"喜 雨 千 山 果
和 風 萬 樹 花","Hỷ vũ thiên sơn quả;
Hòa phong vạn thụ hoa.","Mưa thuận đồi đầy quả;
Gió hòa cây nở hoa."
"花 開 春 富 貴
竹 報 歲 吉 祥","Hoa khai xuân phú quý;
Trúc báo tuế cát tường.","Hoa nở cho xuân đẹp;
Trúc báo để năm vui."
"萬 紫 千 紅 地
花 團 錦 簇 天","Vạn tử thiên hồng địa;
Hoa đoàn cẩm thốc thiên.","Đất nghìn hồng vạn tía;
Trời hoa nở gấm thêu."
"青 山 添 秀 色
碧 海 泛 春 潮","Thanh sơn thiêm tú sắc;
Bích hải phiếm xuân triều.","Núi xanh thêm sắc tú;
Biển biếc nổi triều xuân."
"春 風 吹 綠 千 山 樹
旭 日 驚 喧 百 鳥 聲","Xuân phong xuy lục thiên sơn thụ;
Húc nhật kinh huyên bách điểu thanh.","Gió xuân thổi biếc cây nghìn núi;
Trời sớm gọi về trăm tiếng chim."
"春 到 自 然 皆 有 色
時 來 無 地 不 開 花","Xuân đáo tự nhiên giai hữu sắc;
Thời lai vô địa bất khai hoa.","Xuân đến khắp nơi đều thêm sắc;
Mùa về mọi chốn lại nở hoa."
"銀 漢 橋 成 牛 女 渡
春 臺 箫 引 鳳 凰 飛","Ngân Hán kiều thành Ngưu Nữ độ;
Xuân đài tiêu dẫn phụng hoàng phi.","Cầu Ngân Hán giúp Ngưu Nữ gặp;
Sáo đài xuân dẫn phượng hoàng bay."
"草 綠 山 青 享 春 有 福
羊 肥 牛 壯 幸 福 無 邊","Thảo lục sơn thanh, dương xuân hữu cước;
Dương phi ngưu tráng, hạnh phúc vô biên.","Cỏ biếc non xanh, xuân nồng đã đến;
Để nhiều bò khỏe, hạnh phúc vô cùng."
"萬 木 欣 春 隨 水 綠
百 花 爭 艶 向 陽 紅","Vạn mộc hân xuân tùy thủy lục;
Bách hoa tranh diễm hướng dương hồng.","Vạn cây mừng xuân theo nước biếc;
Trăm hoa đua sắc hướng trời hồng."
"山 峯 蒼 翠 吐 春 意
水 下 碧 波 浴 朝 暉","Sơn phong thương thủy thổ xuân ý;
Thủy hạ bích ba dục triều huy.","Đỉnh núi xanh ngời đầy xuân ý;
Lòng sông sóng biếc tắm ánh mai."
"明 珠 吐 艶 春 光 滿 室
白 壁 生 輝 喜 氣 盈 門","Minh châu thổ diễm, xuân quang mãn thất;
Bạch bích sinh huy, hỷ khí doanh môn.","Ngọc trong nhà sắc, ánh xuân đến khắp;
Tường trắng phát quang, vui vẻ đầy nhà."
"人 歡 馬 嘶 升 平 世
燕 語 鶯 歌 錦 繡 春","Nhân hoan mã khiếu, thăng bình thế;
Yến ngữ oanh ca, cẩm tú xuân.","Người vui ngựa hí, cảnh thái bình;
Yến hót oanh ca, xuân gấm vóc."
"花 草 從 中 風 光 美
牧 牛 曲 里 春 意 濃","Hoa thảo tùng trung, phong quang mỹ;
Mục ngưu khúc lý, xuân ý nùng.","Nhìn đám cỏ hoa, hay trời đẹp;
Nghe khúc chăn trâu, cảm xuân nồng."
"春 天 草 地 滿 眼 綠
喜 看 故 鄉 合 家 歡","Xuân thiên thảo địa mãn nhãn lục;
Hỷ khán cố hương hợp gia hoan.","Mùa xuân cây cỏ xanh ngút mắt;
Vui ngắm quê hương hợp từng nhà."
"山 青 水 綠 景 色 好
草 發 花 香 牛 羊 肥","Sơn thanh thủy lục, cảnh sắc hảo;
Thảo mậu hoa hương, ngưu dương phì.","Non xanh nước biếc, cảnh sắc đẹp;
Cỏ tốt hoa thơm, bò dê nhiều."
"流 輝 增 瑞 彩 紅 橙 黃 綠 映 春 色
奇 葩 貫 星 球 青 藍 紫 白 放 光 華","Lưu huy tăng thụy thái, hồng chanh hoàng lục, ánh xuân sắc;
Kỳ ba quán tinh cầu, thanh lam tử bạch, phóng quang hoa.","Màu mê thêm sắc đẹp, hồng chanh vàng lục, sắc xuân rọi;
Hoa lạ trùm tinh cầu, xanh lam tím trắng, tỏa quang hoa."
"兩 廂 錦 繡 藏 百 貨
一 店 春 風 暖 萬 家","Lưỡng sương cẩm tú tàng bách hóa;
Nhất điếm xuân phong noãn vạn gia.","Hai hiên gấm vóc gộp bách hóa;
Một quán gió xuân ấm muôn nhà."
"雞 唱 鴨 鳴 爭 春 早
水 笑 山 歡 報 喜 多","Kê xướng áp minh tranh xuân tảo;
Thủy tiếu sơn hoan báo hỷ đa.","Gà gáy vịt kêu xuân đến sớm;
Sông cười núi gọi báo nhiều vui."
"鴨游春池層層波紋皆錦繡
人樂新年行行專業有文章","Áp du xuân trì, tằng tằng ba văn giai cẩm tú;
Nhân nhạc tân niên, hàng hàng chuyên nghiệp hữu văn chương.","Vịt bơi ao xuân, lớp lớp sóng vờn như gấm vóc;
Người vui năm mới, nghề nghiệp chuyên nghiệp có đường đi."
"花 間 酒 氣 春 風 遠
村 里 棋 聲 夜 雨 寒","Hoa gian tửu khí xuân phong viễn;
Thôn lý kỳ thanh dạ vũ hàn.","Trong hoa hơi rượu theo xuân đến;
Đầu xóm hội cờ tiếng mưa đêm."
"花承朝霞千苞發
鶯惑春風百轉鳴","Hoa thừa triêu hà thiên bao phát;
Oanh hoặc xuân phong bách chuyển minh.","Hoa đón ráng chiếu nghìn nụ nở;
Oanh điểu gió xuân trăm giọng ca."
"春 風 送 暖 千 絃 綠
文 壇 生 彩 百 花 香","Xuân phong tống noãn thiên tỳ lục;
Văn đàn sinh thái bách hoa hương.","Gió xuân đưa ấm nghìn dây biếc;
Đàn văn nhiều sắc trăm hoa thơm."
"耀 眼 宏 圖 詩 中 畫
宜 心 春 色 畫 里 詩","Diệu nhãn hồng đồ thi trung họa;
Nghi tâm xuân sắc họa lý thi.","Choáng mắt cơ đồ, thơ trong họa;
Vừa lòng xuân sắc, họa trong thơ."
"瓶花著雨春還麗
水艦臨風晚更佳","Bình hoa trước vũ, xuân hoàn lệ;
Thủy hạm lâm phong, vãn cánh giai.","Hoa che mưa ướt, xuân còn đẹp;
Hiên nước gió vào, muộn càng hay."
"春樹有情迎過客
名山無恙慰詩人","Xuân thụ hữu tình nghênh quá khách;
Danh sơn vô dạng ủy thi nhân.","Cây xuân có tình đón khách đến;
Núi lớn không lo nhắc nha thơ."
"滿院崢花紅聯竹裏
一池春水綠過天涯","Mãn viện đường hoa, hồng liên trúc lý;
Nhất trì xuân thủy, lục biến thiên nhai.","Đây sân hải đường, hồng lan xóm trúc;
Một ao nước xuân, xanh tận chân trời."
"提畔鶯花橈畔月
竹邊歌吹柳邊舟","Đề bạn oanh hoa, kiều bạn nguyệt;
Trúc bên ca xúy, liễu biên châu.","Xuân đến bến đề, câu trắng sáng;
Hát ca bên trúc, liễu thuyền vào."
"四面有山皆入畫
一生無日不看花","Tứ diện hữu sơn giai nhập họa;
Nhất niên vô nhật bất khán hoa.","Bốn phía núi non đều như vẽ;
Suốt năm ngày tháng vẫn có hoa."
"才見早春鶯出谷
更連晴日柳含煙","Tài kiến tảo xuân, oanh xuất cốc;
Cảnh phùng tình nhặt, liễu hàm yên.","Vừa vào xuân sớm, oanh rời núi;
Lại gặp ngày thanh, liễu quấn mây."
"一片彩霞迎旭日
萬條金線帶春煙","Nhất phiến thái hà nghênh húc nhật;
Vạn điều kim tuyến đái xuân yên.","Một mảng ráng màu chào ngày mới;
Muốn giây kim tuyến buộc mây xuân."
"萬壑煙嵐春復雨
千峰蒼翠夕陽中","Vạn hắc yên lam, xuân vũ hậu;
Thiên phong thương thủy, tịch dương trung.","Sau mưa xuân, khói lam muôn lũng;
Trong ánh chiều, xanh biếc ngàn non."
"綠水自然成壑嶺
春風無日不山家","Lục thủy tự nhiên thành giản hách;
Xuân phong vô nhật bất sơn gia.","Nước biếc tự nhiên nên khe lũng;
Gió xuân ngày đến mỗi nhà sàn."
"花塢紅雲春句麗
石潭收水道心空","Hoa ổ hồng vân xuân cú lệ;
Thạch đàm thu thủy đạo tâm không.","Mây hồng hoa tụ cầu xuân đẹp;
Nước thu đầm đá lòng đạo không."
"春雨聲中鶯轉滑
晚霞明處鶴飛來","Xuân vũ thanh trung oanh chuyến hoạt;
Văn hà minh xứ hạc phi lai.","Trong tiếng mưa xuân oanh cao hót;
Vài tia ráng muộn hạc bay về."
"看遍好花春睡足
醉殘紅日夜吟多","Khan biến hảo hoa xuân thụy túc;
Túy tàn hồng nhật dạ ngâm đa.","Xem khắp hoa tươi xuân chán ngủ;
Rượu tàn trời sáng tối ngâm thơ."
"皓月盈杯心不夜
春雲潤物雨含情","Hạo nguyệt doanh bôi, tâm bất dạ;
Xuân vân nhuận vật, vũ hàm tình.","Trăng sáng ly đâu, đêm chẳng hết;
Mây xuân cảnh đẹp, tình trong mưa."
"筆下詩聯能蓋世
胸中志氣敢容天","Bút hạ thi liên năng cái thế;
Hung trung chí khí cảm dung thiên.","Dưới bút thơ văn đều cái thế;
Trong lòng chí khí dám bao trời."
"麗日和風春淡淡
花香鳥語物昭昭","Lệ nhật hòa phong, xuân đạm đạm;
Hoa hương điểu ngữ, vật chiêu tô.","Trời đẹp gió hòa, xuân dầu đó;
Hoa thơm chim hót, cảnh thêm tươi."
"酒常知節狂言少
心不能清亂夢多","Tửu thường tri tiết cuồng ngôn thiểu;
Tâm bất năng thanh loạn mộng đa.","Rượu thường bớt chén lời ít quá;
Tâm chẳng lãng trong ác mộng nhiều."
"莫放春秋佳日過
最難風雨故人來","Mạc phóng xuân thu giai nhật quá;
Tối nan phong vũ cố nhân lai.","Chớ để xuân thu ngày đẹp vuột;
Khó khi mưa gió bạn thân thăm."
"淡如秋水閑中味
和似春風靜後功","Đạm như thu thủy nhàn trung vị;
Hòa tự xuân phong tĩnh hậu công.","Ý vị trong nhàn đạm như thu thủy;
Công lao sau tĩnh hòa tựa xuân phong."
