cn,sv,vi
胡彦臣黎拱宸,Hồ Ngạn Thần Lê Củng Thần,Hồ Ngạn Thần Lê Củng Thần
瞿昌朝,Cù Xương Triều,Cù Xương Triều
資善,Tư Thiện,Tư Thiện
范耕,Phạm Canh,Phạm Canh
光庭,Quang Đình,Quang Đình
耕,Canh,Canh
阮景真升華,Nguyễn Cảnh Chân Thăng Hoa,Nguyễn Cảnh Chân Thăng Hoa
豊,Phong,Phong
阮彦光,Nguyễn Ngạn Quang,Nguyễn Ngạn Quang
邊,Biên,Biên
茅,Mao,Mao
北〇,Bắc Giang,Bắc Giang
阮均,Nguyễn Quân,Nguyễn Quân
丙戌漢蒼開大,Bính Tuất Hán Thương Khai Đại,Bính Tuất Hán Thương Khai Đại
韓觀參,Hàn Quan Tham,Hàn Quan Tham
黃中,Hoàng Trung,Hoàng Trung
陳王添平,Trần Vương Thiêm Bình,Trần Vương Thiêm Bình
范元瑰振綱,Phạm Nguyên Khôi Chấn Cương,Phạm Nguyên Khôi Chấn Cương
朱秉忠三輔,Chu Bỉnh Trung Tam Phụ,Chu Bỉnh Trung Tam Phụ
陳元暄左神翊,Trần Nguyên Huyên Tả Thần Dực,Trần Nguyên Huyên Tả Thần Dực
陳太僕,Trần Thái Bộc,Trần Thái Bộc
惟左聖翊,Duy Tả Thánh Dực,Duy Tả Thánh Dực
武髙,Vũ Cao,Vũ Cao
右聖翊,Hữu Thánh Dực,Hữu Thánh Dực
胡射北江聖翊,Hồ Xạ Bắc Giang Thánh Dực,Hồ Xạ Bắc Giang Thánh Dực
陳挺,Trần Đĩnh,Trần Đĩnh
黃總,Hoàng Tổng,Hoàng Tổng
陳添平,Trần Thiêm Bình,Trần Thiêm Bình
胡射,Hồ Xạ,Hồ Xạ
添平陳元輝,Thiêm Bình Trần Nguyên Huy,Thiêm Bình Trần Nguyên Huy
范質,Phạm Chất,Phạm Chất
劉光庭,Lưu Quang Đình,Lưu Quang Đình
射,Xạ,Xạ
諒州武寕北江嘉林三󰅾,Lạng Châu Vũ Ninh Bắc Giang Gia Lâm Tam Đái,Lạng Châu Vũ Ninh Bắc Giang Gia Lâm Tam Đái
陳恭肃,Trần Cung Túc,Trần Cung Túc
枚秀夫,Mai Tú Phu,Mai Tú Phu
蔣資,Tưởng Tư,Tưởng Tư
義州,Nghĩa Châu,Nghĩa Châu
黎光祖,Lê Quang Tổ,Lê Quang Tổ
杜人鑑,Đỗ Nhân Giám,Đỗ Nhân Giám
天綱,Thiên Cương,Thiên Cương
黎凱,Lê Khải,Lê Khải
陳彦昭,Trần Ngạn Chiêu,Trần Ngạn Chiêu
簽,Thiêm,Thiêm
勇悍,Dũng Hãn,Dũng Hãn
嚕,Lỗ,Lỗ
江諒州,Giang Lạng Châu,Giang Lạng Châu
住江,Trú Giang,Trú Giang
三󰅾北江,Tam Đái Bắc Giang,Tam Đái Bắc Giang
新成,Tân Thành,Tân Thành
張輔參,Trương Phụ Tham,Trương Phụ Tham
熒陽伯陳旭,Huỳnh Dương Bá Trần Húc,Huỳnh Dương Bá Trần Húc
坡壘,Pha Luỹ,Pha Luỹ
沐𣆭參,Mộc Thạnh Tham,Mộc Thạnh Tham
豐城,Phong Thành,Phong Thành
李彬,Lí Bân,Lí Bân
富令,Phú Linh,Phú Linh
白鶴江,Bạch Hạc Giang,Bạch Hạc Giang
大江北,Đại Giang Bắc,Đại Giang Bắc
大江,Đại Giang,Đại Giang
胡杜,Hồ Đỗ,Hồ Đỗ
朱?,Chu Năng,Chu Năng
輔𣆭,Phụ Thạnh,Phụ Thạnh
莫迪莫邃莫遠,Mạc Địch Mạc Thuý Mạc Viễn,Mạc Địch Mạc Thuý Mạc Viễn
阮勛,Nguyễn Huân,Nguyễn Huân
明明,Minh Minh,Minh Minh
後邃,Hậu Thuý,Hậu Thuý
迪,Địch,Địch
勛,Huân,Huân
邃迪遠莫挺,Thuý Địch Viễn Mạc Đĩnh,Thuý Địch Viễn Mạc Đĩnh
𧻗池木丸,Việt Trì Mộc Hoàn,Việt Trì Mộc Hoàn
木丸,Mộc Hoàn,Mộc Hoàn
左神翊,Tả Thần Dực,Tả Thần Dực
阮公瑰,Nguyễn Công Khôi,Nguyễn Công Khôi
張輔,Trương Phụ,Trương Phụ
蔡福,Thái Phúc,Thái Phúc
木𣆭,Mộc Thạnh,Mộc Thạnh
陳濬,Trần Tuấn,Trần Tuấn
阮宗杜,Nguyễn Tông Đỗ,Nguyễn Tông Đỗ
黃江明,Hoàng Giang Minh,Hoàng Giang Minh
簡定帝諱頠藝宗,Giản Định Đế Huý Ngỗi Nghệ Tông,Giản Định Đế Huý Ngỗi Nghệ Tông
簡定,Giản Định,Giản Định
日南郡王,Nhật Nam Quận Vương,Nhật Nam Quận Vương
丁亥興󰆑,Đinh Hợi Hưng Khánh,Đinh Hợi Hưng Khánh
漢蒼開大,Hán Thương Khai Đại,Hán Thương Khai Đại
胡左,Hồ Tả,Hồ Tả
嚕江,Lô Giang,Lô Giang
胡杜胡射,Hồ Đỗ Hồ Xạ,Hồ Đỗ Hồ Xạ
太平大全,Thái Bình Đại Toàn,Thái Bình Đại Toàn
陳元祉天徽,Trần Nguyên Chỉ Thiên Huy,Trần Nguyên Chỉ Thiên Huy
塗山中,Đồ Sơn Trung,Đồ Sơn Trung
陳師賢,Trần Sư Hiền,Trần Sư Hiền
天嘉,Thiên Gia,Thiên Gia
胡神丁,Hồ Thần Đinh,Hồ Thần Đinh
吳成,Ngô Thành,Ngô Thành
阮日堅,Nguyễn Nhật Kiên,Nguyễn Nhật Kiên
日堅,Nhật Kiên,Nhật Kiên
鹹子,Hàm Tử,Hàm Tử
黃江,Hoàng Giang,Hoàng Giang
澄胡杜杜满,Trừng Hồ Đỗ Đỗ Mãn,Trừng Hồ Đỗ Đỗ Mãn
胡射陳挺,Hồ Xạ Trần Đĩnh,Hồ Xạ Trần Đĩnh
杜人鑑陳克莊,Đỗ Nhân Giám Trần Khắc Trang,Đỗ Nhân Giám Trần Khắc Trang
阮公拯,Nguyễn Công Chửng,Nguyễn Công Chửng
澄杜,Trừng Đỗ,Trừng Đỗ
杜满胡問,Đỗ Mãn Hồ Vấn,Đỗ Mãn Hồ Vấn
時胡射,Thời Hồ Xạ,Thời Hồ Xạ
阮希周,Nguyễn Hi Chu,Nguyễn Hi Chu
希周,Hi Chu,Hi Chu
吕疑,Lữ Nghi,Lữ Nghi
黃福,Hoàng Phúc,Hoàng Phúc
布按,Bố Án,Bố Án
典更,Điển Canh,Điển Canh
二胡,Nhị Hồ,Nhị Hồ
深江,Thâm Giang,Thâm Giang
魏栻,Nguỵ Thức,Nguỵ Thức
曰國,Viết Quốc,Viết Quốc
奇羅,Kì La,Kì La
阮大阮大,Nguyễn Đại Nguyễn Đại,Nguyễn Đại Nguyễn Đại
阮𠧨,Nguyễn Cữu,Nguyễn Cữu
王柴胡,Vương Sài Hồ,Vương Sài Hồ
止止,Chỉ Chỉ,Chỉ Chỉ
交州右,Giao Châu Hữu,Giao Châu Hữu
季保,Quý Bảo,Quý Bảo
莫邃,Mạc Thuý,Mạc Thuý
阮如卿,Nguyễn Như Khanh,Nguyễn Như Khanh
漢倉,Hán Thương,Hán Thương
髙望,Cao Vọng,Cao Vọng
胡杜范六材阮彦光段,Hồ Đỗ Phạm Lục Tài Nguyễn Ngạn Quang Đoàn,Hồ Đỗ Phạm Lục Tài Nguyễn Ngạn Quang Đoàn
󰲧,Bồng,Bồng
陳日昭阮飛卿阮謹杜满,Trần Nhật Chiêu Nguyễn Phi Khanh Nguyễn Cẩn Đỗ Mãn,Trần Nhật Chiêu Nguyễn Phi Khanh Nguyễn Cẩn Đỗ Mãn
惟行,Duy Hành,Duy Hành
喬表,Kiều Biểu,Kiều Biểu
覊黎,Ki Lê,Ki Lê
天擒,Thiên Cầm,Thiên Cầm
初黃晦卿,Sơ Hoàng Hối Khanh,Sơ Hoàng Hối Khanh
鄧悉范世矜,Đặng Tất Phạm Thế Căng,Đặng Tất Phạm Thế Căng
阮嚕,Nguyễn Rổ,Nguyễn Rổ
胡西,Hồ Tây,Hồ Tây
嚕,Rỗ,Rỗ
制摩奴難為,Chế Ma Nô Đà Nan,Chế Ma Nô Đà Nan
華郡,Thăng Hoa,Thăng Hoa
城之,Chiêm Thành,Chiêm Thành
摩奴㐌難,Ma Nô Đà Nan,Ma Nô Đà Nan
悉,Tất,Tất
順化路,Thuận Hoá Lộ,Thuận Hoá Lộ
阮豐,Nguyễn Phong,Nguyễn Phong
豐,Phong,Phong
後明,Hậu Minh,Hậu Minh
世矜,Thế Căng,Thế Căng
丹咍,Đan Thai,Đan Thai
張輔沐𣆭,Trương Phụ Mộc Thạnh,Trương Phụ Mộc Thạnh
都督,Đô Đốc,Đô Đốc
柳昇横,Liễu Thăng Hoành,Liễu Thăng Hoành
魯麟神,Lỗ Lân Thần,Lỗ Lân Thần
張勝都,Trương Thắng Đô,Trương Thắng Đô
俞讓指,Du Nhượng Chỉ,Du Nhượng Chỉ
梁鼎指,Lương Đỉnh Chỉ,Lương Đỉnh Chỉ
漢蒼澄澈汪,Hán Thương Trừng Triệt Uông,Hán Thương Trừng Triệt Uông
芮滷范,Nhuệ Lỗ Phạm,Nhuệ Lỗ Phạm
元𠧨子,Nguyên Cữu Tử,Nguyên Cữu Tử
叔驊伯駿廷燁廷爌,Thúc Hoa Bá Tuấn Đình Diệp Đình Hoảng,Thúc Hoa Bá Tuấn Đình Diệp Đình Hoảng
東山,Đông Sơn,Đông Sơn
胡杜行,Hồ Đỗ Hành,Hồ Đỗ Hành
阮彦光黎景琦,Nguyễn Ngạn Quang Lê Cảnh Kì,Nguyễn Ngạn Quang Lê Cảnh Kì
段,Đoàn,Đoàn
陳湯夢中,Trần Thang Mộng Trung,Trần Thang Mộng Trung
范六才,Phạm Lục Tài,Phạm Lục Tài
具,Cụ,Cụ
王汝相同彦栩䏓均黎師凱,Vương Nhữ Tương Đồng Ngạn Hủ Nguyễn Quân Lê Sư Khải,Vương Nhữ Tương Đồng Ngạn Hủ Nguyễn Quân Lê Sư Khải
山西陝西山東,Sơn Tây Thiểm Tây Sơn Đông,Sơn Tây Thiểm Tây Sơn Đông
裴應斗,Bùi Ứng Đẩu,Bùi Ứng Đẩu
李子構,Lí Tử Cấu,Lí Tử Cấu
阮大,Nguyễn Đại,Nguyễn Đại
吕疑尙,Lữ Nghi Thượng,Lữ Nghi Thượng
福山東昌邑,Phúc Sơn Đông Xương Ấp,Phúc Sơn Đông Xương Ấp
初黄福,Sơ Hoàng Phúc,Sơ Hoàng Phúc
胡射杜人鑑人鑑杜,Hồ Xạ Đỗ Nhân Giám Nhân Giám Đỗ,Hồ Xạ Đỗ Nhân Giám Nhân Giám Đỗ
黎景琦,Lê Cảnh Kì,Lê Cảnh Kì
人鑑,Nhân Giám,Nhân Giám
翁善,Ông Thiện,Ông Thiện
景琦,Cảnh Kì,Cảnh Kì
吳免阮令喬表,Ngô Miễn Nguyễn Lệnh Kiều Biểu,Ngô Miễn Nguyễn Lệnh Kiều Biểu
楊䧺,Dương Hùng,Dương Hùng
莽,Mãng,Mãng
召忽,Triệu Hốt,Triệu Hốt
昔夏徵舒,Tích Hạ Trưng Thư,Tích Hạ Trưng Thư
陳靈公,Trần Linh Công,Trần Linh Công
陳順宗,Trần Thuận Tông,Trần Thuận Tông
陳沆陳渴真,Trần Hàng Trần Khát Chân,Trần Hàng Trần Khát Chân
謨渡,Mô Độ,Mô Độ
興󰆑,Hưng Khánh,Hưng Khánh
陳肇基,Trần Triệu Cơ,Trần Triệu Cơ
遂西,Toại Tây,Toại Tây
伯耆下洪扶内,Bá Kì Hạ Hồng Phù Nội,Bá Kì Hạ Hồng Phù Nội
伯耆,Bá Kì,Bá Kì
及明,Cập Minh,Cập Minh
伯耆陝西甘肅,Bá Kì Thiểm Tây Cam Túc,Bá Kì Thiểm Tây Cam Túc
及添平,Cập Thiêm Bình,Cập Thiêm Bình
時東,Thời Đông,Thời Đông
范振,Phạm Chấn,Phạm Chấn
陳月湖,Trần Nguyệt Hồ,Trần Nguyệt Hồ
陳元樽陳楊庭,Trần Nguyên Tôn Trần Dương Đình,Trần Nguyên Tôn Trần Dương Đình
陳叔瑤陳日昭,Trần Thúc Dao Trần Nhật Chiêu,Trần Thúc Dao Trần Nhật Chiêu
陳叔瑤陳元旦,Trần Thúc Dao Trần Nguyên Đán,Trần Thúc Dao Trần Nguyên Đán
陳日昭,Trần Nhật Chiêu,Trần Nhật Chiêu
乂演,Nghệ Diễn,Nghệ Diễn
叔瑤,Thúc Dao,Thúc Dao
誅叔瑤日昭,Tru Thúc Dao Nhật Chiêu,Tru Thúc Dao Nhật Chiêu
黎截黎元鼎,Lê Tiệt Lê Nguyên Đỉnh,Lê Tiệt Lê Nguyên Đỉnh
截鼎,Tiệt Đỉnh,Tiệt Đỉnh
視簡定帝,Thị Giản Định Đế,Thị Giản Định Đế
州明,Châu Minh,Châu Minh
范世矜,Phạm Thế Căng,Phạm Thế Căng
范棟髙,Phạm Đống Cao,Phạm Đống Cao
睿武大王,Duệ Vũ Đại Vương,Duệ Vũ Đại Vương
安代,An Đại,An Đại
順化新平乂安演州清化,Thuận Hoá Tân Bình Nghệ An Diễn Châu Thanh Hoá,Thuận Hoá Tân Bình Nghệ An Diễn Châu Thanh Hoá
長安福成,Trường Yên Phúc Thành,Trường Yên Phúc Thành
逋姑,Bô Cô,Bô Cô
沐𣆭,Mộc Thạnh,Mộc Thạnh
黔,Kiềm,Kiềm
劉檇都,Lưu Tuy Đô,Lưu Tuy Đô
吕毅,Lữ Nghị,Lữ Nghị
古弄,Cổ Lộng,Cổ Lộng
東関,Đông Quan,Đông Quan
鶇都,Đông Đô,Đông Đô
東䦕,Đông Quan,Đông Quan
在帝,Tại Đế,Tại Đế
陳福,Trần Phúc,Trần Phúc
國傑,Quốc Kiệt,Quốc Kiệt
樞密,Khu Mật,Khu Mật
阮蕢蕢,Nguyễn Quỹ Quỹ,Nguyễn Quỹ Quỹ
阮夢莊,Nguyễn Mộng Trang,Nguyễn Mộng Trang
阮景真鄧悉,Nguyễn Cảnh Chân Đặng Tất,Nguyễn Cảnh Chân Đặng Tất
悉真,Tất Chân,Tất Chân
景異鄧悉,Cảnh Dị Đặng Tất,Cảnh Dị Đặng Tất
陳季擴,Trần Quý Khoáng,Trần Quý Khoáng
支羅,Chi La,Chi La
阮帥,Nguyễn Soái,Nguyễn Soái
阮景異,Nguyễn Cảnh Dị,Nguyễn Cảnh Dị
鄧容同,Đặng Dung Đồng,Đặng Dung Đồng
興󰆑太后,Hưng Khánh Thái Hậu,Hưng Khánh Thái Hậu
渴江,Hát Giang,Hát Giang
阮棹,Nguyễn Trạo,Nguyễn Trạo
截元鼎,Tiệt Nguyên Đỉnh,Tiệt Nguyên Đỉnh
興󰆑帝,Hưng Khánh Đế,Hưng Khánh Đế
乂安三制,Nghệ An Tam Chế,Nghệ An Tam Chế
明總,Minh Tổng,Minh Tổng
黄羅,Hoàng La,Hoàng La
清化弩江,Thanh Hoá Nỗ Giang,Thanh Hoá Nỗ Giang
下洪帝,Hạ Hồng Đế,Hạ Hồng Đế
杜維忠維忠洮江,Đỗ Duy Trung Duy Trung Thao Giang,Đỗ Duy Trung Duy Trung Thao Giang
會總,Hội Tổng,Hội Tổng
英國,Anh Quốc,Anh Quốc
陳希葛,Trần Hi Cát,Trần Hi Cát
鄧容,Đặng Dung,Đặng Dung
重光帝諱季擴愍王𩖀,Trùng Quang Đế Huý Quý Khoáng Mẫn Vương Ngạc,Trùng Quang Đế Huý Quý Khoáng Mẫn Vương Ngạc
庚寅重光,Canh Dần Trùng Quang,Canh Dần Trùng Quang
明永,Minh Vĩnh,Minh Vĩnh
太原宣光三江,Thái Nguyên Tuyên Quang Tam Giang,Thái Nguyên Tuyên Quang Tam Giang
下洪,Hạ Hồng,Hạ Hồng
江浩,Giang Hạo,Giang Hạo
同墨,Đồng Mặc,Đồng Mặc
擄,Lỗ,Lỗ
王宣,Vương Tuyên,Vương Tuyên
王亶,Vương Đàn,Vương Đàn
墨清化,Mặc Thanh Hoá,Mặc Thanh Hoá
阮銀河,Nguyễn Ngân Hà,Nguyễn Ngân Hà
清威黎蘂,Thanh Oai Lê Nhị,Thanh Oai Lê Nhị
盧旺,Lư Vượng,Lư Vượng
玉傘,Ngọc Tản,Ngọc Tản
廉明人,Từ Liêm Minh,Từ Liêm Minh
清潭黎康長安杜檜阮囂,Thanh Đàm Lê Khang Trường Yên Đỗ Cối Nguyễn Hiêu,Thanh Đàm Lê Khang Trường Yên Đỗ Cối Nguyễn Hiêu
會張輔,Hội Trương Phụ,Hội Trương Phụ
演州帝,Diễn Châu Đế,Diễn Châu Đế
三明,Tam Minh,Tam Minh
底,Để,Để
阮正,Nguyễn Chính,Nguyễn Chính
排淋,Bài Lâm,Bài Lâm
命行胡彦臣,Mệnh Hành Hồ Ngạn Thần,Mệnh Hành Hồ Ngạn Thần
裴訥言,Bùi Nột Ngôn,Bùi Nột Ngôn
阮日孜,Nguyễn Nhật Tư,Nguyễn Nhật Tư
彦臣,Ngạn Thần,Ngạn Thần
至燕,Chí Yên,Chí Yên
胡澄,Hồ Trừng,Hồ Trừng
訥言,Nột Ngôn,Nột Ngôn
交趾布,Giao Chỉ Bố,Giao Chỉ Bố
彦臣乂安,Ngạn Thần Nghệ An,Ngạn Thần Nghệ An
胡貝,Hồ Bối,Hồ Bối
解縉,Giải Tấn,Giải Tấn
縉江西吉安,Tấn Giang Tây Cát An,Tấn Giang Tây Cát An
縉,Tấn,Tấn
至明仁宗,Chí Minh Nhân Tông,Chí Minh Nhân Tông
黎景恂,Lê Cảnh Tuân,Lê Cảnh Tuân
初景恂,Sơ Cảnh Tuân,Sơ Cảnh Tuân
興?,Hưng Khánh,Hưng Khánh
胡,HỒ,HỒ
太顛,Thái Điên,Thái Điên
景恂,Cảnh Tuân,Cảnh Tuân
太原大慈,Thái Nguyên Đại Từ,Thái Nguyên Đại Từ
阮芮,Nguyễn Nhuệ,Nguyễn Nhuệ
明張輔,Minh Trương Phụ,Minh Trương Phụ
明張輔沐𣆭,Minh Trương Phụ Mộc Thạnh,Minh Trương Phụ Mộc Thạnh
阮帥阮景異鄧容,Nguyễn Soái Nguyễn Cảnh Dị Đặng Dung,Nguyễn Soái Nguyễn Cảnh Dị Đặng Dung
容輔,Dung Phụ,Dung Phụ
帥景異,Soái Cảnh Dị,Soái Cảnh Dị
使帥,Sử Soái,Sử Soái
韓觀,Hàn Quan,Hàn Quan
明張負,Minh Trương Phụ,Minh Trương Phụ
三江宣化,Tam Giang Tuyên Hoá,Tam Giang Tuyên Hoá
清化演州,Thanh Hoá Diễn Châu,Thanh Hoá Diễn Châu
諒山農文歷,Lạng Sơn Nông Văn Lịch,Lạng Sơn Nông Văn Lịch
文歷,Văn Lịch,Văn Lịch
莅仁阮了,Li Nhân Nguyễn Liễu,Li Nhân Nguyễn Liễu
陸那武禮,Lục Na Vũ Lễ,Lục Na Vũ Lễ
阮帥阮景異,Nguyễn Soái Nguyễn Cảnh Dị,Nguyễn Soái Nguyễn Cảnh Dị
雲屯海東,Vân Đồn Hải Đông,Vân Đồn Hải Đông
明黃福,Minh Hoàng Phúc,Minh Hoàng Phúc
三江宣化㱕化,Tam Giang Tuyên Hoá Quy Hoá,Tam Giang Tuyên Hoá Quy Hoá
廣東福建浙江四川雲南,Quảng Đông Phúc Kiến Chiết Giang Tứ Xuyên Vân Nam,Quảng Đông Phúc Kiến Chiết Giang Tứ Xuyên Vân Nam
阮表,Nguyễn Biểu,Nguyễn Biểu
蔡茄,Sái Già,Sái Già
鄧容阮帥,Đặng Dung Nguyễn Soái,Đặng Dung Nguyễn Soái
昔魯,Tích Lỗ,Tích Lỗ
乾時,Can Thời,Can Thời
阮景異鄧容,Nguyễn Cảnh Dị Đặng Dung,Nguyễn Cảnh Dị Đặng Dung
景異,Cảnh Dị,Cảnh Dị
潘季祐,Phan Quý Hựu,Phan Quý Hựu
乂安帝,Nghệ An Đế,Nghệ An Đế
化州季祐,Hoá Châu Quý Hựu,Hoá Châu Quý Hựu
季又,Quý Hựu,Quý Hựu
右陳,Hữu Trần,Hữu Trần
己卯,Kỷ Mão,Kỷ Mão
獨胡彦臣,Độc Hồ Ngạn Thần,Độc Hồ Ngạn Thần
潘僚,Phan Liêu,Phan Liêu
属明紀甲午明永樂,Thuộc Minh Kỷ Giáp Ngọ Minh Vĩnh Lạc,Thuộc Minh Kỷ Giáp Ngọ Minh Vĩnh Lạc
老撾,Lão Oa,Lão Oa
張輔沐𣆭兵,Trương Phụ Mộc Thạnh Binh,Trương Phụ Mộc Thạnh Binh
陳洽,Trần Hiệp,Trần Hiệp
重光帝阮帥鄧容,Trùng Quang Đế Nguyễn Soái Đặng Dung,Trùng Quang Đế Nguyễn Soái Đặng Dung
燕京重光帝,Yên Kinh Trùng Quang Đế,Yên Kinh Trùng Quang Đế
明張輔沐𣆭陳洽北,Minh Trương Phụ Mộc Thạnh Trần Hiệp Bắc,Minh Trương Phụ Mộc Thạnh Trần Hiệp Bắc
彭道祥,Bành Đạo Tường,Bành Đạo Tường
乙未明永樂,Ất Mùi Minh Vĩnh Lạc,Ất Mùi Minh Vĩnh Lạc
欽州,Khâm Châu,Khâm Châu
横州,Hoành Châu,Hoành Châu
丙申明永樂,Bính Thân Minh Vĩnh Lạc,Bính Thân Minh Vĩnh Lạc
陞參,Thăng Tham,Thăng Tham
梁汝笏杜維忠,Lương Nhữ Hốt Đỗ Duy Trung,Lương Nhữ Hốt Đỗ Duy Trung
新安,Tân An,Tân An
丁酉明永樂,Đinh Dậu Minh Vĩnh Lạc,Đinh Dậu Minh Vĩnh Lạc
馬騏,Mã Kì,Mã Kì
按察,Án Sát,Án Sát
阮勛梁汝笏杜維忠杜希望梁士永楊巨覺,Nguyễn Huân Lương Nhữ Hốt Đỗ Duy Trung Đỗ Hi Vọng Lương Sĩ Vĩnh Dương Cự Giác,Nguyễn Huân Lương Nhữ Hốt Đỗ Duy Trung Đỗ Hi Vọng Lương Sĩ Vĩnh Dương Cự Giác
利清化梁江藍山,Lợi Thanh Hoá Lương Giang Lam Sơn,Lợi Thanh Hoá Lương Giang Lam Sơn
誨,Hối,Hối
藍山,Lam Sơn,Lam Sơn
汀,Đinh,Đinh
曠,Khoáng,Khoáng
雷陽主山,Lôi Dương Chủ Sơn,Lôi Dương Chủ Sơn
山主,Sơn Chủ,Sơn Chủ
蒼陳昌符,Thương Trần Xương Phù,Thương Trần Xương Phù
時胡,Thời Hồ,Thời Hồ
凡中國,Phàm Trung Quốc,Phàm Trung Quốc
鄧悉阮帥,Đặng Tất Nguyễn Suý,Đặng Tất Nguyễn Suý
陳頠,Trần Ngỗi,Trần Ngỗi
陳擴,Trần Khoáng,Trần Khoáng
其乂安順化西都東都,Kì Nghệ An Thuận Hoá Tây Đô Đông Đô,Kì Nghệ An Thuận Hoá Tây Đô Đông Đô
戊戌明永樂,Mậu Tuất Minh Vĩnh Lạc,Mậu Tuất Minh Vĩnh Lạc
丈,Trượng,Trượng
洛水,Lạc Thuỷ,Lạc Thuỷ
騏,Kì,Kì
黎石,Lê Thạch,Lê Thạch
丁蒲黎銀黎理,Đinh Bồ Lê Ngân Lê Lí,Đinh Bồ Lê Ngân Lê Lí
黎禮黎,Lê Lễ Lê,Lê Lễ Lê
賁黎熾黎踏,Bí Lê Xí Lê Đạp,Bí Lê Xí Lê Đạp
煙忙,Yên Mường,Yên Mường
李亮,Lí Lượng,Lí Lượng
夏清,Hạ Thanh,Hạ Thanh
没忙,Một Mường,Một Mường
山壽,Sơn Thọ,Sơn Thọ
靖安三峙,Tịnh An Tam Trĩ,Tịnh An Tam Trĩ
己亥明永樂,Kỉ Hợi Minh Vĩnh Lạc,Kỉ Hợi Minh Vĩnh Lạc
唐義,Đường Nghĩa,Đường Nghĩa
性,Tính,Tính
明李彬,Minh Lí Bân,Minh Lí Bân
里,Lí,Lí
當里,Đương Lí,Đương Lí
俄樂,Nga Lạc,Nga Lạc
阮抄,Nguyễn Sao,Nguyễn Sao
拖山,Đà Sơn,Đà Sơn
於正,Ư Chính,Ư Chính
蘆山,Lư Sơn,Lư Sơn
于催,Vu Thôi,Vu Thôi
藝安,Nghệ An,Nghệ An
路文律,Lộ Văn Luật,Lộ Văn Luật
文律,Văn Luật,Văn Luật
同知,Đồng Tri,Đồng Tri
文斐鎮蠻,Văn Phỉm Trấn Man,Văn Phỉm Trấn Man
潘傑僚,Phan Kiệt Liêu,Phan Kiệt Liêu
下洪鄭公証黎行新明范善快州阮持黃江阮多構陳芮,Hạ Hồng Trịnh Công Chứng Lê Hành Tân Minh Phạm Thiện Khoái Châu Nguyễn Trì Hoàng Giang Nguyễn Đa Cấu Trần Nhuế,Hạ Hồng Trịnh Công Chứng Lê Hành Tân Minh Phạm Thiện Khoái Châu Nguyễn Trì Hoàng Giang Nguyễn Đa Cấu Trần Nhuế
三江宣光興化,Tam Giang Tuyên Quang Hưng Hoá,Tam Giang Tuyên Quang Hưng Hoá
庚子明永樂,Canh Tí Minh Vĩnh Lạc,Canh Tí Minh Vĩnh Lạc
石室李彬,Thạch Thất Lí Bân,Thạch Thất Lí Bân
安岑,An Sầm,An Sầm
洞,Động,Động
榮昌伯陳智,Vinh Xương Bá Trần Trí,Vinh Xương Bá Trần Trí
奉化,Phụng Há,Phụng Há
道會陳太冲塗山范玉,Đạo Hội Trần Thái Xung Đồ Sơn Phạm Ngọc,Đạo Hội Trần Thái Xung Đồ Sơn Phạm Ngọc
明以熊宗魯,Minh Dĩ Hùng Tông Lỗ,Minh Dĩ Hùng Tông Lỗ
宗魯四川,Tông Lỗ Tứ Xuyên,Tông Lỗ Tứ Xuyên
黃福考,Hoàng Phúc Khảo,Hoàng Phúc Khảo
叩,Khấu,Khấu
宗魯,Tông Lỗ,Tông Lỗ
至洪熙明仁宗,Chí Hồng Hi Minh Nhân Tông,Chí Hồng Hi Minh Nhân Tông
水棠撞涇,Thuỷ Đường Tràng Kênh,Thuỷ Đường Tràng Kênh
黎餓,Lê Nga,Lê Nga
陽龔,Dương Cung,Dương Cung
天上皇帝,Thiên Thượng Hoàng Đế,Thiên Thượng Hoàng Đế
永天,Vĩnh Thiên,Vĩnh Thiên
陳天賫,Trần Thiên Tê,Trần Thiên Tê
見公証范玉范善,Kiến Công Chứng Phạm Ngọc Phạm Thiện,Kiến Công Chứng Phạm Ngọc Phạm Thiện
諒山丹巴,Lạng Sơn Đan Ba,Lạng Sơn Đan Ba
陳睿宗,Trần Duệ Tông,Trần Duệ Tông
閉瞬,Bế Thuấn,Bế Thuấn
安邦,An Bang,An Bang
洪盈,Hồng Doanh,Hồng Doanh
公証范玉,Công Chứng Phạm Ngọc,Công Chứng Phạm Ngọc
餓,Nga,Nga
天賫,Thiên Tê,Thiên Tê
稱興運,Xưng Hưng Vận,Xưng Hưng Vận
餓瞬,Nga Thuấn,Nga Thuấn
侯保,Hầu Bảo,Hầu Bảo
阮述,Nguyễn Thuật,Nguyễn Thuật
𤡛,Nanh,Nanh
催,Thôi,Thôi
琴爛,Cầm Lạn,Cầm Lạn
施郎,Thí Lang,Thí Lang
彬政,Bân Chính,Bân Chính
屯𤂬,Đồn Suối,Đồn Suối
波凛,Ba Lẫm,Ba Lẫm
謝鳯黄城,Tạ Phượng Hoàng Thành,Tạ Phượng Hoàng Thành
䦕逰,Quan Du,Quan Du
黎察黎豪,Lê Sát Lê Hào,Lê Sát Lê Hào
明三,Minh Tam,Minh Tam
辛丑明永樂,Tân Sửu Minh Vĩnh Lạc,Tân Sửu Minh Vĩnh Lạc
燕京奉天,Yên Kinh Phụng Thiên,Yên Kinh Phụng Thiên
底,Đáy,Đáy
